Year,Month,Period,Region,Country,OpCo Code,OpCo Name,BU,SC Function,Account,Account Description,Channel,AccDetail,Scenario,Currency,Amount
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,4046.41
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-36417.72
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-36417.72
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-18208.86
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2144599.23
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-2047485.3
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,97113.93
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-91044.31
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,6069.62
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,103681
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,924525.63
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,51113.12
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-924525.63
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-6066.36
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Actual,USD,-2249.35
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-16656.0
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-16656.0
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-8328.0
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,975638.75
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-932841.34
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,42797.41
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-41640.01
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,1157.4
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,113022
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,985664.86
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,54211.57
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-985664.86
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-5913.99
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Budget,USD,1971.33
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-17741.97
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-17741.97
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-8870.98
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,1039876.43
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-989607.52
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,50268.91
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-44354.92
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,5913.99
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Actual,USD,196602
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,1527332.98
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,92631.55
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-1527332.98
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Actual,USD,-63816.12
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Actual,USD,-79576.36
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Actual,USD,146706.52
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-12412.73
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-28224.58
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-28224.58
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-14112.29
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,1619964.53
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Actual,USD,-143392.48
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Actual,USD,3314.04
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-1536431.68
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,83532.86
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-70561.46
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,12971.4
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Budget,USD,200928
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,1567841.18
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,109748.88
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-1567841.18
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Budget,USD,-65849.33
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Budget,USD,-79959.9
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Budget,USD,144351.14
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-12542.73
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-28221.14
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-28221.14
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-14110.57
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,1677590.07
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227100T,Factory Costs,SC,F_CLO,Budget,USD,-145809.23
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_227000T,Factory (under)/over recovery,SC,F_CLO,Budget,USD,-1458.09
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-1581842.01
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,95748.06
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-70552.85
2026,8,202608,Africa,Kenya,KE01,Kenya OpCo,XYZ Ltd,Manufacturing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,25195.21
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,147587
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,2311684.06
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,144672.53
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-2311684.06
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-31785.68
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,-2168.44
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-43103.46
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-43103.46
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-21551.73
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,2456356.58
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-2345638.18
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,110718.41
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-107758.66
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,2959.75
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,163254
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,2585208.72
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,155112.52
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-2585208.72
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-36192.92
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,5170.42
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-46533.76
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-46533.76
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-23266.88
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2740321.24
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-2616231.22
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,124090.02
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-116334.39
2026,8,202608,Africa,South Africa,ZA01,South Africa OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,7755.63
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,250315
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,4076398.6
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,250849.5
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-4076398.6
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-60040.53
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Actual,USD,7440.02
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-73245.9
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-73245.9
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-36622.95
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,4327248.1
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-4128999.11
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,198248.99
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-183114.75
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,15134.24
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,261206
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,4316174.55
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,258970.47
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-4316174.55
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-60426.44
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_224000I,PPV,SC,F_CLO,Budget,USD,8632.35
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-77691.14
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-77691.14
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-38845.57
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,4575145.03
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-4367968.65
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,207176.38
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-194227.85
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Imports,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,12948.52
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Actual,USD,170830
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,2057363.46
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,111639.87
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-2057363.46
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-12021.63
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Actual,USD,12835.17
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-32310.39
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Actual,USD,-32310.39
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Actual,USD,-16155.19
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Actual,USD,2169003.33
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Actual,USD,-2056549.93
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Actual,USD,112453.4
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Actual,USD,-80775.97
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Actual,USD,31677.44
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PURCH_PAIRS,Purchase Pairs,SC,F_CLO,Budget,USD,180835
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Budget,USD,2102751.71
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Budget,USD,115651.34
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_219000T,COGS Supply Chain,SC,F_CLO,Budget,USD,-2102751.71
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_225000I,Freight Costs,SC,F_CLO,Budget,USD,-12616.51
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_224000I,PPV,SC,F_CLO,Budget,USD,4205.5
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0001I,Personnel (channel),SC,F_CLO,Budget,USD,-37849.53
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0002I,Selling & Handling (channel),SC,F_CLO,Budget,USD,-37849.53
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0003I,General & Administration (channel),SC,F_CLO,Budget,USD,-18924.77
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_119000T,Net Turnover Supply Chain,SC,F_CLO,Budget,USD,2218403.05
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_200000T,Cost of Sales,SC,F_CLO,Budget,USD,-2111162.71
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_920000T,Total Gross Profit,SC,F_CLO,Budget,USD,107240.34
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CH0000T,Channel Expenses,SC,F_CLO,Budget,USD,-94623.83
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Local Sourcing,PL_CP0000T,Channel Operating Profit,SC,F_CLO,Budget,USD,12616.51
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PROD_PAIRS,Production Pairs,SC,F_CLO,Actual,USD,317263
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119001I,Turnover Supply Chain,SC,F_CLO,Actual,USD,3355956.67
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_119002I,Turnover Supply Chain - Markup,SC,F_CLO,Actual,USD,249519.17
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_219000T,COGS Supply Chain,SC,F_CLO,Actual,USD,-3355956.67
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227100I,Factory Personnel,SC,F_CLO,Actual,USD,-138396.53
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227200I,Other Factory costs,SC,F_CLO,Actual,USD,-191932.34
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_227600I,Recoveries of Factory,SC,F_CLO,Actual,USD,323593.25
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_225000I,Freight Costs,SC,F_CLO,Actual,USD,-28377.72
2026,8,202608,Latam,Chile,CL01,Chile OpCo,XYZ Ltd,Manufacturing,PL_CH0001I,Personnel (channel),SC,F_CLO,Actual,USD,-63052.2
