Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1900001131,2025-04-22,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Hydraulic Pump Unit HP-450,15040.19,EUR,SO-7749986,2025/04,BATCHJOB,2025-04-22
1900001133,2025-08-05,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,ERP Connector License (Annual),23391.62,EUR,SO-4525591,2025/08,A.KOK,2025-08-05
1900001135,2025-11-12,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Standard Spare Parts Bundle,8373.86,EUR,SO-5332515,2025/11,A.KOK,2025-11-12
1900001137,2025-06-05,G2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Cloud Hosting Subscription (Annual),-2850.94,EUR,SO-6528374,2025/06,BATCHJOB,2025-06-05
1900001139,2026-02-23,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Technical Training Package,3064.84,EUR,SO-1922065,2026/02,S.BAKKER,2026-02-23
1900001141,2026-03-31,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Industrial Network Switch NS-24,14649.39,EUR,SO-3171399,2026/03,S.BAKKER,2026-03-31
1900001142,2025-10-03,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,21500.0,EUR,SO-9696257,2025/10,M.DEVRIES,2025-10-03
1900001143,2025-08-28,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Conveyor Belt System CB-12,59000.0,EUR,SO-1771047,2025/08,S.BAKKER,2025-08-28
1900001145,2025-06-20,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,PLC Programming Unit,16418.24,EUR,SO-9628625,2025/06,A.KOK,2025-06-20
1900001146,2025-07-24,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Data Migration Services,4362.17,EUR,SO-1692952,2025/07,R.JANSSEN,2025-07-24
1900001148,2026-02-23,F2,NL01,NL01,30,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Sensor Calibration Kit,22453.17,EUR,SO-3021077,2026/02,R.JANSSEN,2026-02-23
1900001150,2025-04-08,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Standard Spare Parts Bundle,64721.26,EUR,SO-5902059,2025/04,R.JANSSEN,2025-04-08
1900001152,2025-08-15,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Industrial Network Switch NS-24,10208.53,EUR,SO-4165899,2025/08,S.BAKKER,2025-08-15
1900001154,2025-10-24,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,PLC Programming Unit,17466.17,EUR,SO-5841781,2025/10,A.KOK,2025-10-24
1900001156,2025-10-15,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Annual Maintenance Contract,16500.0,EUR,SO-8871250,2025/10,M.DEVRIES,2025-10-15
1900001157,2025-12-09,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Industrial Sensor Module X200,37898.0,EUR,SO-1237323,2025/12,R.JANSSEN,2025-12-09
1900001159,2025-05-22,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Annual Maintenance Contract,24000.0,EUR,SO-4882048,2025/05,M.DEVRIES,2025-05-22
1900001160,2025-12-30,F2,NL01,NL01,20,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Cloud Hosting Subscription (Annual),20735.95,EUR,SO-3214907,2025/12,R.JANSSEN,2025-12-30
1900001162,2025-11-01,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Standard Spare Parts Bundle,6271.6,EUR,SO-8428716,2025/11,BATCHJOB,2025-11-01
1900001163,2025-12-30,F2,NL01,NL01,30,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Support Retainer Services,3433.03,EUR,SO-5067175,2025/12,S.BAKKER,2025-12-30
1900001164,2025-04-25,F2,NL01,NL01,30,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Cloud Hosting Subscription (Annual),35565.41,EUR,SO-4266669,2025/04,S.BAKKER,2025-04-25
1900001166,2025-04-04,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Electric Motor EM-750,12500.0,EUR,SO-9799406,2025/04,R.JANSSEN,2025-04-04
1900001167,2026-02-26,F2,NL01,NL01,30,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Sensor Calibration Kit,28887.01,EUR,SO-9450491,2026/02,BATCHJOB,2026-02-26
1900001168,2026-03-12,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Warehouse Management Module,18842.69,EUR,SO-6105689,2026/03,A.KOK,2026-03-12
1900001169,2025-04-01,F2,NL01,NL01,30,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Technical Training Package,10944.07,EUR,SO-6179502,2025/04,BATCHJOB,2025-04-01
1900001170,2025-04-26,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Support Retainer Services,15060.26,EUR,SO-7763844,2025/04,R.JANSSEN,2025-04-26
1900001172,2026-03-09,F2,NL01,NL01,30,00,Duval Distribution SARL,Duval Distribution SARL,France,Data Migration Services,23063.38,EUR,SO-9166717,2026/03,M.DEVRIES,2026-03-09
1900001173,2025-12-12,F2,NL01,NL01,10,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,Analytics Suite License (Annual),11721.06,EUR,SO-7163802,2025/12,S.BAKKER,2025-12-12
1900001175,2026-01-14,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Hydraulic Pump Unit HP-450,6000.0,EUR,SO-3615917,2026/01,R.JANSSEN,2026-01-14
1900001177,2025-10-14,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Data Migration Services,4395.17,EUR,SO-2991534,2025/10,M.DEVRIES,2025-10-14
1900001178,2026-01-22,F2,NL01,NL01,30,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Sensor Calibration Kit,39387.55,EUR,SO-4013070,2026/01,S.BAKKER,2026-01-22
1900001179,2025-09-04,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Annual Maintenance Contract,6591.86,EUR,SO-3208732,2025/09,BATCHJOB,2025-09-04
1900001180,2025-09-29,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Standard Spare Parts Bundle,13301.08,EUR,SO-5603536,2025/09,A.KOK,2025-09-29
1900001181,2026-01-23,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Annual Maintenance Contract,5297.06,EUR,SO-2620298,2026/01,R.JANSSEN,2026-01-23
1900001183,2025-10-16,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Annual Maintenance Contract,33810.02,EUR,SO-8921584,2025/10,M.DEVRIES,2025-10-16
1900001184,2025-06-24,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Conveyor Belt System CB-12,10000.0,EUR,SO-3567115,2025/06,M.DEVRIES,2025-06-24
1900001185,2025-08-13,F2,NL01,NL01,30,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Annual Maintenance Contract,28612.24,EUR,SO-8061589,2025/08,S.BAKKER,2025-08-13
1900001187,2025-08-06,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Warehouse Management Module,7233.45,EUR,SO-6734194,2025/08,M.DEVRIES,2025-08-06
1900001188,2025-05-27,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Safety System Upgrade Kit,20729.09,EUR,SO-8459812,2025/05,R.JANSSEN,2025-05-27
1900001189,2025-09-12,F2,NL01,NL01,20,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Standard Spare Parts Bundle,24803.72,EUR,SO-9140031,2025/09,M.DEVRIES,2025-09-12
1900001191,2025-11-25,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Support Retainer Services,31432.02,EUR,SO-5850568,2025/11,S.BAKKER,2025-11-25
1900001192,2025-06-04,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Hydraulic Pump Unit HP-450,7569.14,EUR,SO-1291019,2025/06,R.JANSSEN,2025-06-04
1900001194,2025-08-27,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Implementation Consulting Services,8500.0,EUR,SO-9070028,2025/08,BATCHJOB,2025-08-27
1900001196,2025-10-14,F2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Custom Integration Services,15646.71,EUR,SO-7014841,2025/10,S.BAKKER,2025-10-14
1900001198,2025-08-06,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Annual Maintenance Contract,7118.24,EUR,SO-9119851,2025/08,BATCHJOB,2025-08-06
1900001200,2025-12-21,F2,NL01,NL01,30,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Safety System Upgrade Kit,10760.46,EUR,SO-2649078,2025/12,R.JANSSEN,2025-12-21
1900001201,2026-01-13,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,17837.06,EUR,SO-8717743,2026/01,M.DEVRIES,2026-01-13
1900001202,2025-08-01,F2,NL01,NL01,30,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Annual Maintenance Contract,8590.75,EUR,SO-2672418,2025/08,M.DEVRIES,2025-08-01
1900001203,2026-02-23,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,PLC Programming Unit,9560.76,EUR,SO-9681226,2026/02,A.KOK,2026-02-23
1900001204,2026-01-22,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Safety System Upgrade Kit,25652.68,EUR,SO-6928047,2026/01,A.KOK,2026-01-22
1900001205,2025-06-18,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Analytics Suite License (Annual),7400.72,EUR,SO-5615769,2025/06,BATCHJOB,2025-06-18
1900001206,2025-11-13,F2,NL01,NL01,10,00,Van Beek Sustainable Energy B.V.,Van Beek Sustainable Energy B.V.,Netherlands,Conveyor Belt System CB-12,7284.24,EUR,SO-5453466,2025/11,BATCHJOB,2025-11-13
1900001207,2025-07-29,F2,NL01,NL01,20,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Hydraulic Pump Unit HP-450,12310.04,EUR,SO-9255001,2025/07,S.BAKKER,2025-07-29
1900001209,2025-05-26,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Custom Integration Services,12000.0,EUR,SO-9713549,2025/05,M.DEVRIES,2025-05-26
1900001210,2026-01-08,G2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,ERP Connector License (Annual),-8686.79,EUR,SO-7019756,2026/01,S.BAKKER,2026-01-08
1900001211,2025-07-18,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Automation Controller Pro,42782.08,EUR,SO-5091860,2025/07,M.DEVRIES,2025-07-18
1900001213,2026-03-25,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Cloud Hosting Subscription (Annual),34585.99,EUR,SO-8032117,2026/03,R.JANSSEN,2026-03-25
1900001215,2025-05-29,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Analytics Suite License (Annual),13545.19,EUR,SO-8261840,2025/05,M.DEVRIES,2025-05-29
1900001216,2025-04-29,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Custom Integration Services,16749.26,EUR,SO-7872498,2025/04,S.BAKKER,2025-04-29
1900001217,2026-02-04,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Conveyor Belt System CB-12,10958.32,EUR,SO-4099237,2026/02,BATCHJOB,2026-02-04
1900001218,2025-06-10,F2,NL01,NL01,20,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Support Retainer Services,18646.38,EUR,SO-8999363,2025/06,BATCHJOB,2025-06-10
1900001219,2025-11-10,F2,NL01,NL01,20,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Automation Controller Pro,18567.11,EUR,SO-9346024,2025/11,M.DEVRIES,2025-11-10
1900001220,2026-02-06,F2,NL01,NL01,30,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Industrial Network Switch NS-24,5255.37,EUR,SO-2410722,2026/02,M.DEVRIES,2026-02-06
1900001222,2026-01-23,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Hydraulic Pump Unit HP-450,4100.67,EUR,SO-9824688,2026/01,M.DEVRIES,2026-01-23
1900001223,2025-11-03,F2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Conveyor Belt System CB-12,8022.21,EUR,SO-3215446,2025/11,M.DEVRIES,2025-11-03
1900001225,2026-02-26,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Safety System Upgrade Kit,1675.19,EUR,SO-6274597,2026/02,BATCHJOB,2026-02-26
1900001227,2025-08-27,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,4177.36,EUR,SO-3920342,2025/08,R.JANSSEN,2025-08-27
1900001229,2025-12-10,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Cloud Hosting Subscription (Annual),16180.19,EUR,SO-8981488,2025/12,S.BAKKER,2025-12-10
1900001230,2026-01-10,F2,NL01,NL01,30,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,PLC Programming Unit,8717.93,EUR,SO-7532153,2026/01,S.BAKKER,2026-01-10
1900001231,2025-07-31,F2,NL01,NL01,30,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Industrial Network Switch NS-24,11865.61,EUR,SO-6247308,2025/07,S.BAKKER,2025-07-31
1900001233,2026-03-20,F2,NL01,NL01,20,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Cloud Hosting Subscription (Annual),24285.65,EUR,SO-3099358,2026/03,M.DEVRIES,2026-03-20
1900001234,2025-04-17,F2,NL01,NL01,10,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Implementation Consulting Services,9629.02,EUR,SO-8065779,2025/04,M.DEVRIES,2025-04-17
1900001236,2025-12-31,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Support Retainer Services,4893.8,EUR,SO-7705312,2025/12,S.BAKKER,2025-12-31
1900001238,2025-10-10,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Hydraulic Pump Unit HP-450,28727.94,EUR,SO-2467233,2025/10,A.KOK,2025-10-10
1900001240,2026-02-21,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Custom Integration Services,3407.67,EUR,SO-6158654,2026/02,M.DEVRIES,2026-02-21
1900001241,2025-10-07,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Analytics Suite License (Annual),12297.25,EUR,SO-6774927,2025/10,S.BAKKER,2025-10-07
1900001243,2026-01-03,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Warehouse Management Module,11500.0,EUR,SO-5720672,2026/01,A.KOK,2026-01-03
1900001244,2025-08-15,F2,NL01,NL01,10,00,Groenendijk Handel B.V.,Groenendijk Handel B.V.,Netherlands,Annual Maintenance Contract,6925.23,EUR,SO-8719670,2025/08,A.KOK,2025-08-15
1900001245,2026-03-31,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Sensor Calibration Kit,13551.79,EUR,SO-5569444,2026/03,S.BAKKER,2026-03-31
1900001246,2026-01-26,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,ERP Connector License (Annual),8724.66,EUR,SO-9536195,2026/01,BATCHJOB,2026-01-26
1900001247,2026-03-10,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Industrial Network Switch NS-24,10345.75,EUR,SO-1551713,2026/03,M.DEVRIES,2026-03-10
1900001249,2026-01-09,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Data Migration Services,14669.05,EUR,SO-5620032,2026/01,S.BAKKER,2026-01-09
1900001250,2025-10-28,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Industrial Network Switch NS-24,29998.54,EUR,SO-4432437,2025/10,R.JANSSEN,2025-10-28
1900001252,2025-04-15,F2,NL01,NL01,20,00,Dijkstra Precision B.V.,Dijkstra Precision B.V.,Netherlands,Electric Motor EM-750,6000.0,EUR,SO-2774370,2025/04,R.JANSSEN,2025-04-15
1900001254,2025-11-14,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,23248.14,EUR,SO-9591038,2025/11,A.KOK,2025-11-14
1900001256,2025-11-07,F2,NL01,NL01,30,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Conveyor Belt System CB-12,34627.96,EUR,SO-8235146,2025/11,BATCHJOB,2025-11-07
1900001257,2025-12-24,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Electric Motor EM-750,29116.99,EUR,SO-6402620,2025/12,A.KOK,2025-12-24
1900001259,2026-02-02,F2,NL01,NL01,20,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,ERP Connector License (Annual),8000.0,EUR,SO-6458505,2026/02,M.DEVRIES,2026-02-02
1900001260,2025-12-09,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Electric Motor EM-750,19500.0,EUR,SO-7665112,2025/12,S.BAKKER,2025-12-09
1900001262,2025-10-08,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,PLC Programming Unit,7525.23,EUR,SO-9836737,2025/10,M.DEVRIES,2025-10-08
1900001263,2025-10-01,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Warehouse Management Module,9703.25,EUR,SO-4453564,2025/10,A.KOK,2025-10-01
1900001264,2025-10-17,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Safety System Upgrade Kit,2052.2,EUR,SO-6207590,2025/10,R.JANSSEN,2025-10-17
1900001266,2025-07-01,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Standard Spare Parts Bundle,6864.54,EUR,SO-1817295,2025/07,M.DEVRIES,2025-07-01
1900001267,2025-11-11,F2,NL01,NL01,30,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Custom Integration Services,4877.75,EUR,SO-6940543,2025/11,S.BAKKER,2025-11-11
1900001269,2025-06-09,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Custom Integration Services,14125.21,EUR,SO-5990042,2025/06,M.DEVRIES,2025-06-09
1900001270,2025-09-30,F2,NL01,NL01,30,00,Scholten Data Center Services B.V.,Scholten Data Center Services B.V.,Netherlands,Industrial Network Switch NS-24,28500.0,EUR,SO-9008152,2025/09,A.KOK,2025-09-30
1900001272,2025-09-01,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Cloud Hosting Subscription (Annual),16883.21,EUR,SO-9852499,2025/09,S.BAKKER,2025-09-01
1900001273,2026-01-03,F2,NL01,NL01,20,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Analytics Suite License (Annual),12444.37,EUR,SO-1314743,2026/01,S.BAKKER,2026-01-03
1900001274,2025-12-12,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Support Retainer Services,4669.37,EUR,SO-1284296,2025/12,S.BAKKER,2025-12-12
1900001276,2025-09-04,F2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Standard Spare Parts Bundle,16171.42,EUR,SO-6555786,2025/09,BATCHJOB,2025-09-04
1900001277,2026-02-12,G2,NL01,NL01,10,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Industrial Network Switch NS-24,-2211.24,EUR,SO-3605958,2026/02,A.KOK,2026-02-12
1900001278,2025-12-02,F2,NL01,NL01,30,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Implementation Consulting Services,19221.34,EUR,SO-3014427,2025/12,A.KOK,2025-12-02
1900001279,2025-10-23,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Industrial Sensor Module X200,10794.87,EUR,SO-7251191,2025/10,R.JANSSEN,2025-10-23
1900001281,2026-01-21,F2,NL01,NL01,20,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Standard Spare Parts Bundle,30000.0,EUR,SO-3267927,2026/01,BATCHJOB,2026-01-21
1900001282,2026-03-19,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Sensor Calibration Kit,8025.72,EUR,SO-4494026,2026/03,S.BAKKER,2026-03-19
1900001283,2026-01-28,F2,NL01,NL01,10,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Industrial Network Switch NS-24,2218.76,EUR,SO-3204863,2026/01,BATCHJOB,2026-01-28
1900001284,2025-11-17,F2,NL01,NL01,20,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Support Retainer Services,17675.69,EUR,SO-6709739,2025/11,R.JANSSEN,2025-11-17
1900001285,2025-09-07,F2,NL01,NL01,20,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Hydraulic Pump Unit HP-450,10797.82,EUR,SO-8670300,2025/09,M.DEVRIES,2025-09-07
1900001287,2025-06-05,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Annual Maintenance Contract,15100.23,EUR,SO-9959172,2025/06,BATCHJOB,2025-06-05
1900001289,2025-07-07,F2,NL01,NL01,20,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Data Migration Services,16412.95,EUR,SO-1785255,2025/07,S.BAKKER,2025-07-07
1900001291,2025-12-05,F2,NL01,NL01,20,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Industrial Sensor Module X200,39403.64,EUR,SO-5498802,2025/12,A.KOK,2025-12-05
1900001292,2025-12-09,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Automation Controller Pro,56871.64,EUR,SO-9354851,2025/12,R.JANSSEN,2025-12-09
1900001294,2025-11-14,F2,NL01,NL01,30,00,Kramer Robotics B.V.,Kramer Robotics B.V.,Netherlands,Implementation Consulting Services,3000.0,EUR,SO-8164984,2025/11,BATCHJOB,2025-11-14
1900001296,2025-09-29,F2,NL01,NL01,20,00,Noord Maritiem Diensten B.V.,Noord Maritiem Diensten B.V.,Netherlands,Technical Training Package,11404.43,EUR,SO-2262456,2025/09,R.JANSSEN,2025-09-29
1900001297,2026-03-18,F2,NL01,NL01,30,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Data Migration Services,5664.34,EUR,SO-5890185,2026/03,S.BAKKER,2026-03-18
1900001299,2025-09-22,F2,NL01,NL01,10,00,Baumann Prazisionstechnik GmbH,Baumann Prazisionstechnik GmbH,Germany,Safety System Upgrade Kit,15500.0,EUR,SO-8298582,2025/09,R.JANSSEN,2025-09-22
1900001301,2025-12-05,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,PLC Programming Unit,6123.75,EUR,SO-8469547,2025/12,A.KOK,2025-12-05
1900001303,2026-02-07,F2,NL01,NL01,20,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Custom Integration Services,16812.56,EUR,SO-3787280,2026/02,R.JANSSEN,2026-02-07
1900001304,2025-11-03,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Technical Training Package,21818.71,EUR,SO-2256124,2025/11,M.DEVRIES,2025-11-03
1900001305,2025-04-14,F2,NL01,NL01,30,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Analytics Suite License (Annual),15794.24,EUR,SO-3318185,2025/04,A.KOK,2025-04-14
1900001306,2025-07-20,F2,NL01,NL01,20,00,Duval Distribution SARL,Duval Distribution SARL,France,Custom Integration Services,7979.75,EUR,SO-6422255,2025/07,M.DEVRIES,2025-07-20
1900001308,2025-08-19,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Sensor Calibration Kit,8449.09,EUR,SO-7529757,2025/08,R.JANSSEN,2025-08-19
1900001309,2025-10-28,F2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Automation Controller Pro,12408.84,EUR,SO-1794903,2025/10,M.DEVRIES,2025-10-28
1900001311,2025-06-30,F2,NL01,NL01,10,00,Martens Industrieel B.V.,Martens Industrieel B.V.,Netherlands,Safety System Upgrade Kit,9070.29,EUR,SO-8761198,2025/06,R.JANSSEN,2025-06-30
1900001313,2025-05-22,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Electric Motor EM-750,40648.6,EUR,SO-2293995,2025/05,A.KOK,2025-05-22
