hs_code,description,bcd_rate,aidc_rate,health_cess_rate,fta_code,notification_no
74020090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74031100,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74031200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74031300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74031900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74032100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74032210,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74032290,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74032900,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040012,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040022,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040024,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040025,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74040029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74050000,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74061000,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74062000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071051,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071059,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74071090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072110,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072921,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072929,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74072990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74081110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74081190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74081910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74081920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74081990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082290,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74082990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74091100,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
74091900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74092100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74092900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74093100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74093900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74094000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74099000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74101100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74101200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74102100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74102200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74111000,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
74112100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74112200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74112900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74121000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74122011,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
74122012,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
74122019,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
74122090,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
74130000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74151000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74152100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74152900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74153310,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74153390,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74153910,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74153990,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181022,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181023,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181024,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181039,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74181090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74182010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74182020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74192000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198030,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198040,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198050,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
74198090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
75011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75012000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75021000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75022010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75022020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75022030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75022040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75022090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75030010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75030090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75040000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75051110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75051120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75051210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75051220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75052100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75052200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75061000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75062000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75071100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75071200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75072000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75081000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75089010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75089020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75089030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
75089090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76011010,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76011020,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
76011030,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
76011040,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76011090,All goods,6.8,0.0,0.0,India-UK CETA,29/2026-Customs
76012010,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76012020,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76012030,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76012040,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76012090,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76031010,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76031090,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76032000,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76041010,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76041020,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76041031,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76041039,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76042100,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76042910,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76042920,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76042930,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76042990,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76051100,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76051910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76051991,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76051999,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76052100,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76052910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76052990,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76061110,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76061190,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76061200,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76069110,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76069120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76069190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76069210,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76069290,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76071110,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76071190,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
76071910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76071991,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76071992,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76071993,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76071994,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76071995,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76071999,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76072010,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76072090,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76081000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76082000,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76090000,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76101000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76109010,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76109021,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76109029,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76109030,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76109090,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76110000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76121010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76121020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76121030,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76121090,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76129010,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76129020,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76129030,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76129090,All goods,4.6,0.0,0.0,India-UK CETA,29/2026-Customs
76130011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130012,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130013,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130022,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130023,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130091,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130092,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130093,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76130099,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
76141000,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76149000,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
76151011,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151012,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151021,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151029,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151030,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151040,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76151090,All goods,10.0,0.0,0.0,India-UK CETA,29/2026-Customs
76152010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
76152020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
76152090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
76161000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76169100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76169910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76169920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76169930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
76169990,All goods,8.9,0.0,0.0,India-UK CETA,29/2026-Customs
78011000,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
78019100,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
78019910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78019920,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
78019930,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
78019990,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
78020010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78020090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78041110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78041120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78041910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78041990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78042000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78060010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78060020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78060030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
78060090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79011100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79011200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79012010,All goods,6.0,0.0,0.0,India-UK CETA,29/2026-Customs
79012090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79020010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79020090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79031000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79039000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040012,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040022,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79040030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79050010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79050020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79050030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79050040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79070010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
79070090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80011010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80011090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80012000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80020010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80020090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80030010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80030020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80030030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80030040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80070010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
80070090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019600,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019700,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019990,"Tungsten (wolfram) bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil",0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81019990,"Tungsten (wolfram) bars and rods obtained simply by sintering, profiles, plates, sheets, strip and foil",0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81021000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029400,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029510,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029590,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029600,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029700,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81029900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81032010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81032090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81033000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81039100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81039900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81041100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81041900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81042010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81042090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81043010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81043020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81049010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81049020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81049030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81049090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81052010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81052020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81052030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81053000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81059000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81061010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81061020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81061090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81069010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81069090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81082000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81083000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81089010,All goods,4.5,0.0,0.0,India-UK CETA,29/2026-Customs
81089090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
81092100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81092900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81093100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81093900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81099100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81099900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81101000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81102000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81109000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81110010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81110020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81110030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81110090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81121200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81121300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81121900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81122100,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
81122200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81122900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81123110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81123120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81123130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81123900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81124110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81124120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81124130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81124900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81125100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81125200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81125900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81126100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81126910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81126920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81126990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81129200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81129900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81130010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81130020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81130030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
81130090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82013000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82014000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82015000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82016000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82019000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82021010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82021020,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82021090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82022000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82023100,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82023900,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82024000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82029110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82029120,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82029910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82029990,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82031000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82032000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82033000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82034010,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82034090,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82041110,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82041120,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
82041210,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82041220,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82042000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
82051000,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
