Billing Document,Billing Date,Document Type,Company Code,Sales Organization,Distribution Channel,Division,Sold-to Party Name,Payer,Country Key,Material Description,Net Value,Currency,Reference Sales Order,Fiscal Year Period,Created By,Created On
1800001149,2025-01-17,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Analytics Suite License (Annual),17973.17,EUR,SO-5789266,2025/01,S.BAKKER,2025-01-17
1800001150,2025-02-14,F2,NL01,NL01,20,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Technical Training Package,8472.07,EUR,SO-8371282,2025/02,M.DEVRIES,2025-02-14
1800001151,2024-04-01,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Implementation Consulting Services,3666.4,EUR,SO-6495022,2024/04,M.DEVRIES,2024-04-01
1800001153,2024-06-02,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Industrial Network Switch NS-24,8171.95,EUR,SO-3867941,2024/06,S.BAKKER,2024-06-02
1800001155,2025-03-21,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Implementation Consulting Services,9577.29,EUR,SO-3772852,2025/03,A.KOK,2025-03-21
1800001156,2024-09-26,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Industrial Sensor Module X200,18548.29,EUR,SO-5388251,2024/09,S.BAKKER,2024-09-26
1800001158,2024-10-21,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),11154.37,EUR,SO-6462014,2024/10,A.KOK,2024-10-21
1800001160,2024-11-03,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Custom Integration Services,8799.01,EUR,SO-8647058,2024/11,R.JANSSEN,2024-11-03
1800001161,2024-05-10,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Industrial Network Switch NS-24,9567.28,EUR,SO-8777471,2024/05,R.JANSSEN,2024-05-10
1800001162,2025-03-13,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Sensor Module X200,2308.07,EUR,SO-3504540,2025/03,R.JANSSEN,2025-03-13
1800001164,2024-12-11,F2,NL01,NL01,20,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Sensor Calibration Kit,8292.93,EUR,SO-7544971,2024/12,A.KOK,2024-12-11
1800001165,2025-03-28,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Automation Controller Pro,4726.0,EUR,SO-9894207,2025/03,S.BAKKER,2025-03-28
1800001167,2024-08-20,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,27788.97,EUR,SO-7310112,2024/08,A.KOK,2024-08-20
1800001168,2024-05-21,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Conveyor Belt System CB-12,27151.02,EUR,SO-6364299,2024/05,M.DEVRIES,2024-05-21
1800001170,2025-03-21,F2,NL01,NL01,10,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Warehouse Management Module,16697.96,EUR,SO-5463847,2025/03,R.JANSSEN,2025-03-21
1800001171,2024-08-16,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,15105.69,EUR,SO-1519407,2024/08,A.KOK,2024-08-16
1800001172,2024-09-27,F2,NL01,NL01,10,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,PLC Programming Unit,25437.58,EUR,SO-4587144,2024/09,A.KOK,2024-09-27
1800001173,2024-09-19,F2,NL01,NL01,10,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Annual Maintenance Contract,12029.63,EUR,SO-9227649,2024/09,R.JANSSEN,2024-09-19
1800001175,2024-11-20,F2,NL01,NL01,10,00,Van der Berg Logistiek B.V.,Van der Berg Logistiek B.V.,Netherlands,Data Migration Services,14041.27,EUR,SO-6867304,2024/11,S.BAKKER,2024-11-20
1800001176,2024-09-17,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Analytics Suite License (Annual),5170.98,EUR,SO-1150676,2024/09,S.BAKKER,2024-09-17
1800001178,2024-10-07,F2,NL01,NL01,20,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,ERP Connector License (Annual),7440.08,EUR,SO-9058199,2024/10,BATCHJOB,2024-10-07
1800001179,2025-03-26,F2,NL01,NL01,20,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Hydraulic Pump Unit HP-450,9491.86,EUR,SO-2891559,2025/03,A.KOK,2025-03-26
1800001180,2024-06-26,F2,NL01,NL01,30,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Industrial Sensor Module X200,7770.62,EUR,SO-5768114,2024/06,BATCHJOB,2024-06-26
1800001181,2024-08-29,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Data Migration Services,18700.66,EUR,SO-7766537,2024/08,A.KOK,2024-08-29
1800001182,2024-06-11,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,30623.1,EUR,SO-4640434,2024/06,S.BAKKER,2024-06-11
1800001184,2024-11-05,F2,NL01,NL01,30,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Standard Spare Parts Bundle,2838.86,EUR,SO-4878737,2024/11,S.BAKKER,2024-11-05
1800001185,2025-03-31,F2,NL01,NL01,20,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Cloud Hosting Subscription (Annual),19288.3,EUR,SO-4301548,2025/03,M.DEVRIES,2025-03-31
1800001187,2024-08-30,F2,NL01,NL01,20,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Data Migration Services,18559.09,EUR,SO-3378751,2024/08,S.BAKKER,2024-08-30
1800001188,2024-04-05,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Cloud Hosting Subscription (Annual),22089.83,EUR,SO-9424608,2024/04,M.DEVRIES,2024-04-05
1800001189,2024-07-02,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),21321.72,EUR,SO-9782210,2024/07,BATCHJOB,2024-07-02
1800001191,2024-08-22,F2,NL01,NL01,20,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Analytics Suite License (Annual),25353.56,EUR,SO-6690468,2024/08,R.JANSSEN,2024-08-22
1800001193,2025-01-30,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,12817.89,EUR,SO-3437241,2025/01,A.KOK,2025-01-30
1800001195,2024-08-02,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Annual Maintenance Contract,2529.97,EUR,SO-3911684,2024/08,S.BAKKER,2024-08-02
1800001197,2025-03-20,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Conveyor Belt System CB-12,3782.14,EUR,SO-3753362,2025/03,A.KOK,2025-03-20
1800001198,2025-03-31,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Industrial Network Switch NS-24,25444.35,EUR,SO-2908053,2025/03,S.BAKKER,2025-03-31
1800001200,2025-03-06,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Industrial Sensor Module X200,19235.32,EUR,SO-4840487,2025/03,R.JANSSEN,2025-03-06
1800001202,2024-09-06,F2,NL01,NL01,20,00,Kuipers Machinefabriek B.V.,Kuipers Machinefabriek B.V.,Netherlands,Custom Integration Services,10593.31,EUR,SO-7352907,2024/09,M.DEVRIES,2024-09-06
1800001203,2024-05-06,F2,NL01,NL01,20,00,Bakker Elektronica B.V.,Bakker Elektronica B.V.,Netherlands,Custom Integration Services,13865.68,EUR,SO-3990680,2024/05,R.JANSSEN,2024-05-06
1800001205,2025-03-06,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),4500.0,EUR,SO-2004148,2025/03,S.BAKKER,2025-03-06
1800001207,2024-09-19,F2,NL01,NL01,20,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Conveyor Belt System CB-12,34000.0,EUR,SO-2383086,2024/09,A.KOK,2024-09-19
1800001209,2024-12-17,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,9292.39,EUR,SO-4973888,2024/12,S.BAKKER,2024-12-17
1800001210,2024-11-20,F2,NL01,NL01,30,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Warehouse Management Module,10824.47,EUR,SO-7612782,2024/11,S.BAKKER,2024-11-20
1800001211,2024-06-24,F2,NL01,NL01,10,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Implementation Consulting Services,13583.24,EUR,SO-5256126,2024/06,R.JANSSEN,2024-06-24
1800001213,2024-04-22,F2,NL01,NL01,30,00,Hofman Electro B.V.,Hofman Electro B.V.,Netherlands,Annual Maintenance Contract,5818.53,EUR,SO-2731831,2024/04,M.DEVRIES,2024-04-22
1800001214,2024-07-23,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Support Retainer Services,6870.75,EUR,SO-9049834,2024/07,A.KOK,2024-07-23
1800001216,2025-02-12,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,ERP Connector License (Annual),4296.12,EUR,SO-3233980,2025/02,A.KOK,2025-02-12
1800001218,2024-11-25,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Safety System Upgrade Kit,18800.7,EUR,SO-8305646,2024/11,S.BAKKER,2024-11-25
1800001220,2025-01-27,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Analytics Suite License (Annual),21405.84,EUR,SO-9437278,2025/01,A.KOK,2025-01-27
1800001222,2025-03-10,F2,NL01,NL01,10,00,Peters Automatisering B.V.,Peters Automatisering B.V.,Netherlands,PLC Programming Unit,10205.9,EUR,SO-4245683,2025/03,S.BAKKER,2025-03-10
1800001223,2024-05-24,F2,NL01,NL01,20,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,ERP Connector License (Annual),7433.7,EUR,SO-2858411,2024/05,R.JANSSEN,2024-05-24
1800001224,2024-09-12,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Industrial Sensor Module X200,9172.42,EUR,SO-8450191,2024/09,R.JANSSEN,2024-09-12
1800001226,2024-10-23,F2,NL01,NL01,10,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Support Retainer Services,4758.85,EUR,SO-7917702,2024/10,M.DEVRIES,2024-10-23
1800001228,2025-02-06,F2,NL01,NL01,10,00,Van Leeuwen Staal B.V.,Van Leeuwen Staal B.V.,Netherlands,Annual Maintenance Contract,24039.09,EUR,SO-2441476,2025/02,A.KOK,2025-02-06
1800001230,2024-10-21,F2,NL01,NL01,20,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Industrial Sensor Module X200,13203.9,EUR,SO-6289037,2024/10,A.KOK,2024-10-21
1800001231,2024-10-08,F2,NL01,NL01,10,00,Amsterdam Tech Solutions B.V.,Amsterdam Tech Solutions B.V.,Netherlands,Data Migration Services,34698.96,EUR,SO-3763505,2024/10,BATCHJOB,2024-10-08
1800001232,2025-02-04,F2,NL01,NL01,30,00,Vermeulen Logistics B.V.,Vermeulen Logistics B.V.,Netherlands,Annual Maintenance Contract,1500.0,EUR,SO-3001345,2025/02,R.JANSSEN,2025-02-04
1800001234,2025-03-02,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Sensor Calibration Kit,12109.17,EUR,SO-9021723,2025/03,R.JANSSEN,2025-03-02
1800001236,2024-10-26,F2,NL01,NL01,20,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,PLC Programming Unit,9832.99,EUR,SO-2697049,2024/10,BATCHJOB,2024-10-26
1800001237,2025-02-03,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Custom Integration Services,17004.6,EUR,SO-8158114,2025/02,M.DEVRIES,2025-02-03
1800001238,2024-09-03,F2,NL01,NL01,30,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,Conveyor Belt System CB-12,6240.35,EUR,SO-7742617,2024/09,S.BAKKER,2024-09-03
1800001239,2024-11-06,F2,NL01,NL01,10,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Technical Training Package,16585.56,EUR,SO-3302649,2024/11,S.BAKKER,2024-11-06
1800001240,2024-10-29,F2,NL01,NL01,10,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Hydraulic Pump Unit HP-450,17595.0,EUR,SO-3264510,2024/10,S.BAKKER,2024-10-29
1800001242,2024-08-07,F2,NL01,NL01,10,00,Mulder Groothandel B.V.,Mulder Groothandel B.V.,Netherlands,Support Retainer Services,14631.94,EUR,SO-2674746,2024/08,R.JANSSEN,2024-08-07
1800001243,2024-12-17,F2,NL01,NL01,10,00,Van Damme Trading NV,Van Damme Trading NV,Belgium,Data Migration Services,11639.4,EUR,SO-6834144,2024/12,A.KOK,2024-12-17
1800001244,2024-10-10,F2,NL01,NL01,20,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Hydraulic Pump Unit HP-450,1167.2,EUR,SO-9796471,2024/10,A.KOK,2024-10-10
1800001245,2024-06-24,F2,NL01,NL01,10,00,Smit Engineering B.V.,Smit Engineering B.V.,Netherlands,Custom Integration Services,11239.13,EUR,SO-2946653,2024/06,S.BAKKER,2024-06-24
1800001247,2024-06-09,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,PLC Programming Unit,17615.39,EUR,SO-9873666,2024/06,M.DEVRIES,2024-06-09
1800001248,2024-04-01,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Sensor Calibration Kit,14260.74,EUR,SO-6294739,2024/04,BATCHJOB,2024-04-01
1800001250,2024-05-01,F2,NL01,NL01,10,00,Utrecht Systemen B.V.,Utrecht Systemen B.V.,Netherlands,Standard Spare Parts Bundle,2830.13,EUR,SO-4401410,2024/05,BATCHJOB,2024-05-01
1800001252,2024-10-29,F2,NL01,NL01,20,00,Kok Software B.V.,Kok Software B.V.,Netherlands,Data Migration Services,6659.26,EUR,SO-8358023,2024/10,A.KOK,2024-10-29
1800001254,2024-11-07,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Data Migration Services,7463.57,EUR,SO-5978937,2024/11,S.BAKKER,2024-11-07
1800001256,2024-04-25,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Annual Maintenance Contract,8366.52,EUR,SO-5415500,2024/04,BATCHJOB,2024-04-25
1800001257,2024-11-01,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Industrial Network Switch NS-24,7000.0,EUR,SO-1134353,2024/11,A.KOK,2024-11-01
1800001259,2025-02-10,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Custom Integration Services,33000.0,EUR,SO-7415302,2025/02,A.KOK,2025-02-10
1800001260,2025-03-17,F2,NL01,NL01,20,00,Van Dijk Transport B.V.,Van Dijk Transport B.V.,Netherlands,Implementation Consulting Services,3639.47,EUR,SO-7862999,2025/03,BATCHJOB,2025-03-17
1800001261,2024-06-01,G2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Analytics Suite License (Annual),-4379.73,EUR,SO-9989839,2024/06,BATCHJOB,2024-06-01
1800001262,2024-06-23,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,ERP Connector License (Annual),8500.0,EUR,SO-1648518,2024/06,A.KOK,2024-06-23
1800001263,2025-01-15,F2,NL01,NL01,30,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Conveyor Belt System CB-12,11615.87,EUR,SO-1698682,2025/01,R.JANSSEN,2025-01-15
1800001264,2025-03-14,F2,NL01,NL01,10,00,Post Digitale Diensten B.V.,Post Digitale Diensten B.V.,Netherlands,Automation Controller Pro,20212.54,EUR,SO-3320361,2025/03,BATCHJOB,2025-03-14
1800001266,2024-10-24,G2,NL01,NL01,10,00,Brouwer Data Systems B.V.,Brouwer Data Systems B.V.,Netherlands,Custom Integration Services,-1890.14,EUR,SO-3366804,2024/10,S.BAKKER,2024-10-24
1800001267,2024-04-25,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Industrial Network Switch NS-24,13000.0,EUR,SO-7534177,2024/04,BATCHJOB,2024-04-25
1800001269,2024-07-04,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,ERP Connector License (Annual),8021.62,EUR,SO-6396131,2024/07,M.DEVRIES,2024-07-04
1800001270,2024-04-01,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Conveyor Belt System CB-12,9219.55,EUR,SO-9456227,2024/04,M.DEVRIES,2024-04-01
1800001271,2024-10-28,F2,NL01,NL01,20,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Electric Motor EM-750,5161.24,EUR,SO-1137225,2024/10,S.BAKKER,2024-10-28
1800001272,2024-11-14,F2,NL01,NL01,10,00,De Boer Industrial N.V.,De Boer Industrial N.V.,Netherlands,Electric Motor EM-750,4644.6,EUR,SO-4288272,2024/11,M.DEVRIES,2024-11-14
1800001274,2024-05-01,F2,NL01,NL01,10,00,Bos Facility Services B.V.,Bos Facility Services B.V.,Netherlands,Hydraulic Pump Unit HP-450,20762.66,EUR,SO-6037346,2024/05,A.KOK,2024-05-01
1800001276,2025-01-06,F2,NL01,NL01,30,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,Technical Training Package,34386.8,EUR,SO-9060135,2025/01,BATCHJOB,2025-01-06
1800001278,2025-03-26,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,ERP Connector License (Annual),17679.76,EUR,SO-3622099,2025/03,A.KOK,2025-03-26
1800001280,2024-10-21,F2,NL01,NL01,20,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,Automation Controller Pro,5160.06,EUR,SO-9038072,2024/10,M.DEVRIES,2024-10-21
1800001282,2024-07-27,F2,NL01,NL01,20,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Industrial Sensor Module X200,10905.53,EUR,SO-2700278,2024/07,M.DEVRIES,2024-07-27
1800001284,2024-09-25,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Annual Maintenance Contract,6500.0,EUR,SO-2121554,2024/09,R.JANSSEN,2024-09-25
1800001285,2025-03-31,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Industrial Network Switch NS-24,7766.09,EUR,SO-1232735,2025/03,BATCHJOB,2025-03-31
1800001286,2024-06-21,F2,NL01,NL01,10,00,Dekker IT Solutions B.V.,Dekker IT Solutions B.V.,Netherlands,ERP Connector License (Annual),1347.7,EUR,SO-3032084,2024/06,BATCHJOB,2024-06-21
1800001288,2025-01-21,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Electric Motor EM-750,15000.0,EUR,SO-2624179,2025/01,S.BAKKER,2025-01-21
1800001289,2025-01-01,F2,NL01,NL01,10,00,Muller Industrietechnik GmbH,Muller Industrietechnik GmbH,Germany,Custom Integration Services,33611.95,EUR,SO-4954601,2025/01,R.JANSSEN,2025-01-01
1800001290,2024-05-02,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Support Retainer Services,15756.77,EUR,SO-7154918,2024/05,S.BAKKER,2024-05-02
1800001291,2024-08-30,F2,NL01,NL01,10,00,De Vries Energy Solutions B.V.,De Vries Energy Solutions B.V.,Netherlands,Analytics Suite License (Annual),17669.46,EUR,SO-3955851,2024/08,R.JANSSEN,2024-08-30
1800001292,2025-02-06,F2,NL01,NL01,10,00,De Groot Handelsonderneming B.V.,De Groot Handelsonderneming B.V.,Netherlands,Industrial Network Switch NS-24,17532.69,EUR,SO-7698018,2025/02,M.DEVRIES,2025-02-06
1800001293,2024-08-15,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Electric Motor EM-750,31732.66,EUR,SO-9280705,2024/08,R.JANSSEN,2024-08-15
1800001295,2024-09-06,F2,NL01,NL01,10,00,Duval Distribution SARL,Duval Distribution SARL,France,Automation Controller Pro,14600.91,EUR,SO-5358027,2024/09,A.KOK,2024-09-06
1800001297,2025-03-14,G2,NL01,NL01,10,00,Global Tech Solutions Inc,Global Tech Solutions Inc,United States,PLC Programming Unit,-3294.34,EUR,SO-5172282,2025/03,R.JANSSEN,2025-03-14
1800001298,2024-11-30,F2,NL01,NL01,10,00,Meijer Energie B.V.,Meijer Energie B.V.,Netherlands,Hydraulic Pump Unit HP-450,9906.3,EUR,SO-1402702,2024/11,BATCHJOB,2024-11-30
1800001300,2024-06-21,F2,NL01,NL01,10,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,PLC Programming Unit,6653.25,EUR,SO-6150954,2024/06,BATCHJOB,2024-06-21
1800001301,2025-01-31,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Cloud Hosting Subscription (Annual),37000.0,EUR,SO-6845039,2025/01,M.DEVRIES,2025-01-31
1800001303,2024-11-18,F2,NL01,NL01,20,00,De Wit Consultancy B.V.,De Wit Consultancy B.V.,Netherlands,Analytics Suite License (Annual),4891.22,EUR,SO-1181329,2024/11,S.BAKKER,2024-11-18
1800001305,2024-06-26,F2,NL01,NL01,10,00,Van den Berg Retail Group B.V.,Van den Berg Retail Group B.V.,Netherlands,Industrial Network Switch NS-24,5500.0,EUR,SO-4239903,2024/06,A.KOK,2024-06-26
1800001307,2024-06-10,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Annual Maintenance Contract,53325.95,EUR,SO-7247352,2024/06,S.BAKKER,2024-06-10
1800001308,2024-09-19,F2,NL01,NL01,10,00,Van der Linden Advies B.V.,Van der Linden Advies B.V.,Netherlands,Analytics Suite License (Annual),8266.53,EUR,SO-3655300,2024/09,S.BAKKER,2024-09-19
1800001310,2024-12-13,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Sensor Calibration Kit,25477.29,EUR,SO-7107155,2024/12,R.JANSSEN,2024-12-13
1800001311,2025-02-21,F2,NL01,NL01,20,00,Verhoeven Technische Handel B.V.,Verhoeven Technische Handel B.V.,Netherlands,Warehouse Management Module,16438.82,EUR,SO-5068575,2025/02,BATCHJOB,2025-02-21
1800001312,2024-09-05,F2,NL01,NL01,10,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Analytics Suite License (Annual),9405.66,EUR,SO-7400805,2024/09,M.DEVRIES,2024-09-05
1800001313,2025-03-07,F2,NL01,NL01,30,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Standard Spare Parts Bundle,3000.0,EUR,SO-9273632,2025/03,S.BAKKER,2025-03-07
1800001314,2024-09-18,F2,NL01,NL01,20,00,Smith and Co Industrial Ltd,Smith and Co Industrial Ltd,United Kingdom,Analytics Suite License (Annual),36127.25,EUR,SO-6055852,2024/09,BATCHJOB,2024-09-18
1800001315,2024-10-24,F2,NL01,NL01,20,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Analytics Suite License (Annual),15901.51,EUR,SO-5847676,2024/10,S.BAKKER,2024-10-24
1800001316,2025-03-28,F2,NL01,NL01,20,00,Van der Heijden Supply Chain B.V.,Van der Heijden Supply Chain B.V.,Netherlands,Cloud Hosting Subscription (Annual),9069.86,EUR,SO-2013099,2025/03,M.DEVRIES,2025-03-28
1800001318,2024-05-03,F2,NL01,NL01,10,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Conveyor Belt System CB-12,5543.44,EUR,SO-8951075,2024/05,A.KOK,2024-05-03
1800001319,2024-11-05,F2,NL01,NL01,10,00,Rotterdam Haven Diensten B.V.,Rotterdam Haven Diensten B.V.,Netherlands,Standard Spare Parts Bundle,11500.0,EUR,SO-3032421,2024/11,BATCHJOB,2024-11-05
1800001321,2025-02-21,F2,NL01,NL01,10,00,Schouten Productie B.V.,Schouten Productie B.V.,Netherlands,PLC Programming Unit,15036.26,EUR,SO-3475850,2025/02,BATCHJOB,2025-02-21
1800001322,2024-11-05,F2,NL01,NL01,20,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Safety System Upgrade Kit,1986.0,EUR,SO-4598108,2024/11,M.DEVRIES,2024-11-05
1800001324,2024-07-25,F2,NL01,NL01,10,00,Visser Machinebouw B.V.,Visser Machinebouw B.V.,Netherlands,Automation Controller Pro,23128.52,EUR,SO-7314016,2024/07,BATCHJOB,2024-07-25
1800001325,2024-10-25,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Hydraulic Pump Unit HP-450,21772.6,EUR,SO-2085773,2024/10,A.KOK,2024-10-25
1800001327,2024-08-07,F2,NL01,NL01,30,00,Willemsen Innovatie B.V.,Willemsen Innovatie B.V.,Netherlands,Conveyor Belt System CB-12,2411.26,EUR,SO-4635312,2024/08,M.DEVRIES,2024-08-07
1800001328,2025-02-03,F2,NL01,NL01,30,00,Hendriks Metaalbewerking B.V.,Hendriks Metaalbewerking B.V.,Netherlands,Support Retainer Services,37264.86,EUR,SO-1027824,2025/02,S.BAKKER,2025-02-03
1800001329,2024-05-29,F2,NL01,NL01,10,00,Schneider Maschinenbau GmbH,Schneider Maschinenbau GmbH,Germany,ERP Connector License (Annual),21758.31,EUR,SO-9161642,2024/05,R.JANSSEN,2024-05-29
1800001331,2024-05-24,F2,NL01,NL01,10,00,Timmermans Bouw B.V.,Timmermans Bouw B.V.,Netherlands,Warehouse Management Module,6812.26,EUR,SO-1854881,2024/05,R.JANSSEN,2024-05-24
