entry_id,posting_date,entry_date,account_code,account_name,debit,credit,narration,posted_by
JV00692,25-04-2024,25-04-2024,1332,Trade payables - other than micro and small,0.0,691946.0,Electricity charges,amit.deshpande
JV00693,13-11-2024,13-11-2024,4201,Salaries and wages,1048154.0,0.0,Payroll for the month,amit.deshpande
JV00693,13-11-2024,13-11-2024,1362,Employee benefits payable,0.0,1048154.0,Payroll for the month,amit.deshpande
JV00694,21-05-2024,21-05-2024,2282,Balances with banks in current accounts,153113.0,0.0,Collection from customer,amit.deshpande
JV00694,21-05-2024,21-05-2024,2251,Trade receivables - considered good,0.0,153113.0,Collection from customer,amit.deshpande
JV00695,16-09-2024,16-09-2024,2282,Balances with banks in current accounts,245196.0,0.0,Collection from customer,ravi.krishnan
JV00695,16-09-2024,16-09-2024,2251,Trade receivables - considered good,0.0,245196.0,Collection from customer,ravi.krishnan
JV00696,17-06-2024,17-06-2024,4402,Repairs to machinery,41784.0,0.0,Machinery repairs,amit.deshpande
JV00696,17-06-2024,17-06-2024,1332,Trade payables - other than micro and small,0.0,41784.0,Machinery repairs,amit.deshpande
JV00697,06-02-2025,06-02-2025,4402,Repairs to machinery,9123.0,0.0,Machinery repairs,amit.deshpande
JV00697,06-02-2025,06-02-2025,1332,Trade payables - other than micro and small,0.0,9123.0,Machinery repairs,amit.deshpande
JV00698,24-04-2024,24-04-2024,4001,Cost of materials consumed,1033991.0,0.0,Purchase of raw material,ravi.krishnan
JV00698,24-04-2024,24-04-2024,1332,Trade payables - other than micro and small,0.0,1033991.0,Purchase of raw material,ravi.krishnan
JV00699,20-06-2024,20-06-2024,4201,Salaries and wages,192458.0,0.0,Payroll for the month,ravi.krishnan
JV00699,20-06-2024,20-06-2024,1362,Employee benefits payable,0.0,192458.0,Payroll for the month,ravi.krishnan
JV00700,08-05-2024,08-05-2024,4401,Power and fuel,412582.0,0.0,Electricity charges,amit.deshpande
JV00700,08-05-2024,08-05-2024,1332,Trade payables - other than micro and small,0.0,412582.0,Electricity charges,amit.deshpande
JV00701,02-09-2024,02-09-2024,4401,Power and fuel,191609.0,0.0,Electricity charges,ravi.krishnan
JV00701,02-09-2024,02-09-2024,1332,Trade payables - other than micro and small,0.0,191609.0,Electricity charges,ravi.krishnan
JV00702,09-09-2024,09-09-2024,4201,Salaries and wages,1388858.0,0.0,Payroll for the month,ravi.krishnan
JV00702,09-09-2024,09-09-2024,1362,Employee benefits payable,0.0,1388858.0,Payroll for the month,ravi.krishnan
JV00703,10-05-2024,10-05-2024,4409,Freight outward,9002.0,0.0,Outward freight,priya.sharma
JV00703,10-05-2024,10-05-2024,1332,Trade payables - other than micro and small,0.0,9002.0,Outward freight,priya.sharma
JV00704,23-08-2024,23-08-2024,4402,Repairs to machinery,22220.0,0.0,Machinery repairs,priya.sharma
JV00704,23-08-2024,23-08-2024,1332,Trade payables - other than micro and small,0.0,22220.0,Machinery repairs,priya.sharma
JV00705,31-07-2024,31-07-2024,4201,Salaries and wages,114468.0,0.0,Payroll for the month,amit.deshpande
JV00705,31-07-2024,31-07-2024,1362,Employee benefits payable,0.0,114468.0,Payroll for the month,amit.deshpande
JV00706,28-10-2024,28-10-2024,4001,Cost of materials consumed,49931.0,0.0,Purchase of raw material,priya.sharma
JV00706,28-10-2024,28-10-2024,1332,Trade payables - other than micro and small,0.0,49931.0,Purchase of raw material,priya.sharma
JV00707,12-12-2024,12-12-2024,2282,Balances with banks in current accounts,2304738.0,0.0,Collection from customer,ravi.krishnan
JV00707,12-12-2024,12-12-2024,2251,Trade receivables - considered good,0.0,2304738.0,Collection from customer,ravi.krishnan
JV00708,17-02-2025,17-02-2025,4401,Power and fuel,231767.0,0.0,Electricity charges,priya.sharma
JV00708,17-02-2025,17-02-2025,1332,Trade payables - other than micro and small,0.0,231767.0,Electricity charges,priya.sharma
JV00709,28-06-2024,28-06-2024,2251,Trade receivables - considered good,2308214.0,0.0,Sale invoice raised,priya.sharma
JV00709,28-06-2024,28-06-2024,3001,Sale of manufactured goods,0.0,2308214.0,Sale invoice raised,priya.sharma
JV00710,05-07-2024,05-07-2024,4401,Power and fuel,51704.0,0.0,Electricity charges,priya.sharma
JV00710,05-07-2024,05-07-2024,1332,Trade payables - other than micro and small,0.0,51704.0,Electricity charges,priya.sharma
JV00711,09-07-2024,09-07-2024,4001,Cost of materials consumed,145778.0,0.0,Purchase of raw material,amit.deshpande
JV00711,09-07-2024,09-07-2024,1332,Trade payables - other than micro and small,0.0,145778.0,Purchase of raw material,amit.deshpande
JV00712,08-11-2024,08-11-2024,4401,Power and fuel,33436.0,0.0,Electricity charges,ravi.krishnan
JV00712,08-11-2024,08-11-2024,1332,Trade payables - other than micro and small,0.0,33436.0,Electricity charges,ravi.krishnan
JV00713,16-04-2024,16-04-2024,1332,Trade payables - other than micro and small,52669.0,0.0,Payment to supplier,amit.deshpande
JV00713,16-04-2024,16-04-2024,2282,Balances with banks in current accounts,0.0,52669.0,Payment to supplier,amit.deshpande
JV00714,09-08-2024,09-08-2024,4201,Salaries and wages,105749.0,0.0,Payroll for the month,ravi.krishnan
JV00714,09-08-2024,09-08-2024,1362,Employee benefits payable,0.0,105749.0,Payroll for the month,ravi.krishnan
JV00715,07-01-2025,07-01-2025,4001,Cost of materials consumed,1562444.0,0.0,Purchase of raw material,ravi.krishnan
JV00715,07-01-2025,07-01-2025,1332,Trade payables - other than micro and small,0.0,1562444.0,Purchase of raw material,ravi.krishnan
JV00716,13-05-2024,13-05-2024,4201,Salaries and wages,38908.0,0.0,Payroll for the month,ravi.krishnan
JV00716,13-05-2024,13-05-2024,1362,Employee benefits payable,0.0,38908.0,Payroll for the month,ravi.krishnan
JV00717,24-02-2025,24-02-2025,4001,Cost of materials consumed,524466.0,0.0,Purchase of raw material,ravi.krishnan
JV00717,24-02-2025,24-02-2025,1332,Trade payables - other than micro and small,0.0,524466.0,Purchase of raw material,ravi.krishnan
JV00718,10-05-2024,10-05-2024,4401,Power and fuel,660134.0,0.0,Electricity charges,priya.sharma
JV00718,10-05-2024,10-05-2024,1332,Trade payables - other than micro and small,0.0,660134.0,Electricity charges,priya.sharma
JV00719,02-04-2024,02-04-2024,2251,Trade receivables - considered good,966220.0,0.0,Sale invoice raised,priya.sharma
JV00719,02-04-2024,02-04-2024,3001,Sale of manufactured goods,0.0,966220.0,Sale invoice raised,priya.sharma
JV00720,18-12-2024,18-12-2024,2282,Balances with banks in current accounts,56707.0,0.0,Collection from customer,amit.deshpande
JV00720,18-12-2024,18-12-2024,2251,Trade receivables - considered good,0.0,56707.0,Collection from customer,amit.deshpande
JV00721,10-04-2024,10-04-2024,4001,Cost of materials consumed,27297.0,0.0,Purchase of raw material,priya.sharma
JV00721,10-04-2024,10-04-2024,1332,Trade payables - other than micro and small,0.0,27297.0,Purchase of raw material,priya.sharma
JV00722,25-04-2024,25-04-2024,4402,Repairs to machinery,197095.0,0.0,Machinery repairs,amit.deshpande
JV00722,25-04-2024,25-04-2024,1332,Trade payables - other than micro and small,0.0,197095.0,Machinery repairs,amit.deshpande
JV00723,12-02-2025,12-02-2025,4201,Salaries and wages,1076216.0,0.0,Payroll for the month,ravi.krishnan
JV00723,12-02-2025,12-02-2025,1362,Employee benefits payable,0.0,1076216.0,Payroll for the month,ravi.krishnan
JV00724,23-09-2024,23-09-2024,2282,Balances with banks in current accounts,37453.0,0.0,Collection from customer,ravi.krishnan
JV00724,23-09-2024,23-09-2024,2251,Trade receivables - considered good,0.0,37453.0,Collection from customer,ravi.krishnan
JV00725,20-02-2025,20-02-2025,2282,Balances with banks in current accounts,116174.0,0.0,Collection from customer,ravi.krishnan
JV00725,20-02-2025,20-02-2025,2251,Trade receivables - considered good,0.0,116174.0,Collection from customer,ravi.krishnan
JV00726,02-01-2025,02-01-2025,4402,Repairs to machinery,4709.0,0.0,Machinery repairs,priya.sharma
JV00726,02-01-2025,02-01-2025,1332,Trade payables - other than micro and small,0.0,4709.0,Machinery repairs,priya.sharma
JV00727,04-11-2024,04-11-2024,2251,Trade receivables - considered good,51168.0,0.0,Sale invoice raised,ravi.krishnan
JV00727,04-11-2024,04-11-2024,3001,Sale of manufactured goods,0.0,51168.0,Sale invoice raised,ravi.krishnan
JV00728,18-04-2024,18-04-2024,2282,Balances with banks in current accounts,62991.0,0.0,Collection from customer,amit.deshpande
JV00728,18-04-2024,18-04-2024,2251,Trade receivables - considered good,0.0,62991.0,Collection from customer,amit.deshpande
JV00729,31-12-2024,31-12-2024,4402,Repairs to machinery,7710.0,0.0,Machinery repairs,priya.sharma
JV00729,31-12-2024,31-12-2024,1332,Trade payables - other than micro and small,0.0,7710.0,Machinery repairs,priya.sharma
JV00730,28-02-2025,28-02-2025,4409,Freight outward,6623.0,0.0,Outward freight,ravi.krishnan
JV00730,28-02-2025,28-02-2025,1332,Trade payables - other than micro and small,0.0,6623.0,Outward freight,ravi.krishnan
JV00731,03-09-2024,03-09-2024,4401,Power and fuel,565201.0,0.0,Electricity charges,priya.sharma
JV00731,03-09-2024,03-09-2024,1332,Trade payables - other than micro and small,0.0,565201.0,Electricity charges,priya.sharma
JV00732,19-07-2024,19-07-2024,4402,Repairs to machinery,31748.0,0.0,Machinery repairs,amit.deshpande
JV00732,19-07-2024,19-07-2024,1332,Trade payables - other than micro and small,0.0,31748.0,Machinery repairs,amit.deshpande
JV00733,05-11-2024,05-11-2024,4402,Repairs to machinery,21728.0,0.0,Machinery repairs,priya.sharma
JV00733,05-11-2024,05-11-2024,1332,Trade payables - other than micro and small,0.0,21728.0,Machinery repairs,priya.sharma
JV00734,13-01-2025,13-01-2025,1332,Trade payables - other than micro and small,30698.0,0.0,Payment to supplier,ravi.krishnan
JV00734,13-01-2025,13-01-2025,2282,Balances with banks in current accounts,0.0,30698.0,Payment to supplier,ravi.krishnan
JV00735,26-11-2024,26-11-2024,2282,Balances with banks in current accounts,337162.0,0.0,Collection from customer,priya.sharma
JV00735,26-11-2024,26-11-2024,2251,Trade receivables - considered good,0.0,337162.0,Collection from customer,priya.sharma
JV00736,11-12-2024,11-12-2024,4201,Salaries and wages,274286.0,0.0,Payroll for the month,ravi.krishnan
JV00736,11-12-2024,11-12-2024,1362,Employee benefits payable,0.0,274286.0,Payroll for the month,ravi.krishnan
JV00737,25-11-2024,25-11-2024,2282,Balances with banks in current accounts,734399.0,0.0,Collection from customer,ravi.krishnan
JV00737,25-11-2024,25-11-2024,2251,Trade receivables - considered good,0.0,734399.0,Collection from customer,ravi.krishnan
JV00738,12-06-2024,12-06-2024,1332,Trade payables - other than micro and small,258819.0,0.0,Payment to supplier,priya.sharma
JV00738,12-06-2024,12-06-2024,2282,Balances with banks in current accounts,0.0,258819.0,Payment to supplier,priya.sharma
JV00739,31-05-2024,31-05-2024,1332,Trade payables - other than micro and small,44108.0,0.0,Payment to supplier,amit.deshpande
JV00739,31-05-2024,31-05-2024,2282,Balances with banks in current accounts,0.0,44108.0,Payment to supplier,amit.deshpande
JV00740,27-06-2024,27-06-2024,4001,Cost of materials consumed,1140062.0,0.0,Purchase of raw material,ravi.krishnan
JV00740,27-06-2024,27-06-2024,1332,Trade payables - other than micro and small,0.0,1140062.0,Purchase of raw material,ravi.krishnan
JV00741,18-12-2024,18-12-2024,4401,Power and fuel,462575.0,0.0,Electricity charges,amit.deshpande
JV00741,18-12-2024,18-12-2024,1332,Trade payables - other than micro and small,0.0,462575.0,Electricity charges,amit.deshpande
JV00742,12-07-2024,12-07-2024,4001,Cost of materials consumed,30845.0,0.0,Purchase of raw material,ravi.krishnan
JV00742,12-07-2024,12-07-2024,1332,Trade payables - other than micro and small,0.0,30845.0,Purchase of raw material,ravi.krishnan
JV00743,23-01-2025,23-01-2025,4001,Cost of materials consumed,705481.0,0.0,Purchase of raw material,amit.deshpande
JV00743,23-01-2025,23-01-2025,1332,Trade payables - other than micro and small,0.0,705481.0,Purchase of raw material,amit.deshpande
JV00744,20-09-2024,20-09-2024,2282,Balances with banks in current accounts,109716.0,0.0,Collection from customer,priya.sharma
JV00744,20-09-2024,20-09-2024,2251,Trade receivables - considered good,0.0,109716.0,Collection from customer,priya.sharma
JV00745,24-04-2024,24-04-2024,4001,Cost of materials consumed,620087.0,0.0,Purchase of raw material,amit.deshpande
JV00745,24-04-2024,24-04-2024,1332,Trade payables - other than micro and small,0.0,620087.0,Purchase of raw material,amit.deshpande
JV00746,17-05-2024,17-05-2024,4402,Repairs to machinery,138313.0,0.0,Machinery repairs,ravi.krishnan
JV00746,17-05-2024,17-05-2024,1332,Trade payables - other than micro and small,0.0,138313.0,Machinery repairs,ravi.krishnan
JV00747,15-01-2025,15-01-2025,2282,Balances with banks in current accounts,79383.0,0.0,Collection from customer,amit.deshpande
JV00747,15-01-2025,15-01-2025,2251,Trade receivables - considered good,0.0,79383.0,Collection from customer,amit.deshpande
JV00748,03-06-2024,03-06-2024,2282,Balances with banks in current accounts,290280.0,0.0,Collection from customer,amit.deshpande
JV00748,03-06-2024,03-06-2024,2251,Trade receivables - considered good,0.0,290280.0,Collection from customer,amit.deshpande
JV00749,11-02-2025,11-02-2025,4409,Freight outward,9493.0,0.0,Outward freight,amit.deshpande
JV00749,11-02-2025,11-02-2025,1332,Trade payables - other than micro and small,0.0,9493.0,Outward freight,amit.deshpande
JV00750,26-03-2025,26-03-2025,4402,Repairs to machinery,5444.0,0.0,Machinery repairs,priya.sharma
JV00750,26-03-2025,26-03-2025,1332,Trade payables - other than micro and small,0.0,5444.0,Machinery repairs,priya.sharma
JV00751,30-12-2024,30-12-2024,4401,Power and fuel,107952.0,0.0,Electricity charges,priya.sharma
JV00751,30-12-2024,30-12-2024,1332,Trade payables - other than micro and small,0.0,107952.0,Electricity charges,priya.sharma
JV00752,20-03-2025,20-03-2025,4409,Freight outward,15768.0,0.0,Outward freight,priya.sharma
JV00752,20-03-2025,20-03-2025,1332,Trade payables - other than micro and small,0.0,15768.0,Outward freight,priya.sharma
JV00753,18-12-2024,18-12-2024,4401,Power and fuel,22562.0,0.0,Electricity charges,ravi.krishnan
JV00753,18-12-2024,18-12-2024,1332,Trade payables - other than micro and small,0.0,22562.0,Electricity charges,ravi.krishnan
JV00754,10-12-2024,10-12-2024,1332,Trade payables - other than micro and small,39923.0,0.0,Payment to supplier,amit.deshpande
JV00754,10-12-2024,10-12-2024,2282,Balances with banks in current accounts,0.0,39923.0,Payment to supplier,amit.deshpande
JV00755,12-03-2025,12-03-2025,4001,Cost of materials consumed,622411.0,0.0,Purchase of raw material,priya.sharma
JV00755,12-03-2025,12-03-2025,1332,Trade payables - other than micro and small,0.0,622411.0,Purchase of raw material,priya.sharma
JV00756,25-12-2024,25-12-2024,1332,Trade payables - other than micro and small,173992.0,0.0,Payment to supplier,amit.deshpande
JV00756,25-12-2024,25-12-2024,2282,Balances with banks in current accounts,0.0,173992.0,Payment to supplier,amit.deshpande
JV00757,22-08-2024,22-08-2024,1332,Trade payables - other than micro and small,64990.0,0.0,Payment to supplier,amit.deshpande
JV00757,22-08-2024,22-08-2024,2282,Balances with banks in current accounts,0.0,64990.0,Payment to supplier,amit.deshpande
JV00758,24-12-2024,24-12-2024,4402,Repairs to machinery,200616.0,0.0,Machinery repairs,ravi.krishnan
JV00758,24-12-2024,24-12-2024,1332,Trade payables - other than micro and small,0.0,200616.0,Machinery repairs,ravi.krishnan
JV00759,24-10-2024,24-10-2024,4409,Freight outward,40126.0,0.0,Outward freight,ravi.krishnan
JV00759,24-10-2024,24-10-2024,1332,Trade payables - other than micro and small,0.0,40126.0,Outward freight,ravi.krishnan
JV00760,17-06-2024,17-06-2024,4401,Power and fuel,20127.0,0.0,Electricity charges,priya.sharma
JV00760,17-06-2024,17-06-2024,1332,Trade payables - other than micro and small,0.0,20127.0,Electricity charges,priya.sharma
JV00761,06-02-2025,06-02-2025,4401,Power and fuel,93526.0,0.0,Electricity charges,amit.deshpande
JV00761,06-02-2025,06-02-2025,1332,Trade payables - other than micro and small,0.0,93526.0,Electricity charges,amit.deshpande
JV00762,18-09-2024,18-09-2024,4402,Repairs to machinery,227568.0,0.0,Machinery repairs,amit.deshpande
JV00762,18-09-2024,18-09-2024,1332,Trade payables - other than micro and small,0.0,227568.0,Machinery repairs,amit.deshpande
JV00763,21-05-2024,21-05-2024,4001,Cost of materials consumed,56787.0,0.0,Purchase of raw material,ravi.krishnan
JV00763,21-05-2024,21-05-2024,1332,Trade payables - other than micro and small,0.0,56787.0,Purchase of raw material,ravi.krishnan
JV00764,07-02-2025,07-02-2025,4401,Power and fuel,588262.0,0.0,Electricity charges,ravi.krishnan
JV00764,07-02-2025,07-02-2025,1332,Trade payables - other than micro and small,0.0,588262.0,Electricity charges,ravi.krishnan
JV00765,14-06-2024,14-06-2024,2251,Trade receivables - considered good,454261.0,0.0,Sale invoice raised,ravi.krishnan
JV00765,14-06-2024,14-06-2024,3001,Sale of manufactured goods,0.0,454261.0,Sale invoice raised,ravi.krishnan
JV00766,20-12-2024,20-12-2024,4401,Power and fuel,29684.0,0.0,Electricity charges,amit.deshpande
JV00766,20-12-2024,20-12-2024,1332,Trade payables - other than micro and small,0.0,29684.0,Electricity charges,amit.deshpande
JV00767,17-07-2024,17-07-2024,4201,Salaries and wages,894050.0,0.0,Payroll for the month,priya.sharma
JV00767,17-07-2024,17-07-2024,1362,Employee benefits payable,0.0,894050.0,Payroll for the month,priya.sharma
JV00768,01-04-2024,01-04-2024,4001,Cost of materials consumed,1635478.0,0.0,Purchase of raw material,priya.sharma
JV00768,01-04-2024,01-04-2024,1332,Trade payables - other than micro and small,0.0,1635478.0,Purchase of raw material,priya.sharma
JV00769,18-12-2024,18-12-2024,2251,Trade receivables - considered good,2031617.0,0.0,Sale invoice raised,amit.deshpande
JV00769,18-12-2024,18-12-2024,3001,Sale of manufactured goods,0.0,2031617.0,Sale invoice raised,amit.deshpande
JV00770,20-08-2024,20-08-2024,2251,Trade receivables - considered good,2994492.0,0.0,Sale invoice raised,amit.deshpande
JV00770,20-08-2024,20-08-2024,3001,Sale of manufactured goods,0.0,2994492.0,Sale invoice raised,amit.deshpande
JV00771,31-07-2024,31-07-2024,4402,Repairs to machinery,74410.0,0.0,Machinery repairs,priya.sharma
JV00771,31-07-2024,31-07-2024,1332,Trade payables - other than micro and small,0.0,74410.0,Machinery repairs,priya.sharma
JV00772,11-06-2024,11-06-2024,4409,Freight outward,140584.0,0.0,Outward freight,amit.deshpande
JV00772,11-06-2024,11-06-2024,1332,Trade payables - other than micro and small,0.0,140584.0,Outward freight,amit.deshpande
JV00773,20-01-2025,20-01-2025,2251,Trade receivables - considered good,2416368.0,0.0,Sale invoice raised,ravi.krishnan
JV00773,20-01-2025,20-01-2025,3001,Sale of manufactured goods,0.0,2416368.0,Sale invoice raised,ravi.krishnan
JV00774,07-11-2024,07-11-2024,1332,Trade payables - other than micro and small,75833.0,0.0,Payment to supplier,amit.deshpande
JV00774,07-11-2024,07-11-2024,2282,Balances with banks in current accounts,0.0,75833.0,Payment to supplier,amit.deshpande
JV00775,04-03-2025,04-03-2025,4402,Repairs to machinery,119829.0,0.0,Machinery repairs,priya.sharma
JV00775,04-03-2025,04-03-2025,1332,Trade payables - other than micro and small,0.0,119829.0,Machinery repairs,priya.sharma
JV00776,10-01-2025,10-01-2025,2282,Balances with banks in current accounts,1393764.0,0.0,Collection from customer,amit.deshpande
JV00776,10-01-2025,10-01-2025,2251,Trade receivables - considered good,0.0,1393764.0,Collection from customer,amit.deshpande
JV00777,29-08-2024,29-08-2024,4201,Salaries and wages,1390045.0,0.0,Payroll for the month,priya.sharma
JV00777,29-08-2024,29-08-2024,1362,Employee benefits payable,0.0,1390045.0,Payroll for the month,priya.sharma
JV00778,12-09-2024,12-09-2024,1332,Trade payables - other than micro and small,1702018.0,0.0,Payment to supplier,amit.deshpande
JV00778,12-09-2024,12-09-2024,2282,Balances with banks in current accounts,0.0,1702018.0,Payment to supplier,amit.deshpande
JV00779,21-05-2024,21-05-2024,4001,Cost of materials consumed,307438.0,0.0,Purchase of raw material,amit.deshpande
JV00779,21-05-2024,21-05-2024,1332,Trade payables - other than micro and small,0.0,307438.0,Purchase of raw material,amit.deshpande
JV00780,05-02-2025,05-02-2025,4402,Repairs to machinery,60142.0,0.0,Machinery repairs,amit.deshpande
JV00780,05-02-2025,05-02-2025,1332,Trade payables - other than micro and small,0.0,60142.0,Machinery repairs,amit.deshpande
JV00781,17-01-2025,17-01-2025,4201,Salaries and wages,335533.0,0.0,Payroll for the month,amit.deshpande
JV00781,17-01-2025,17-01-2025,1362,Employee benefits payable,0.0,335533.0,Payroll for the month,amit.deshpande
JV00782,15-11-2024,15-11-2024,4001,Cost of materials consumed,705572.0,0.0,Purchase of raw material,ravi.krishnan
JV00782,15-11-2024,15-11-2024,1332,Trade payables - other than micro and small,0.0,705572.0,Purchase of raw material,ravi.krishnan
JV00783,19-04-2024,19-04-2024,4409,Freight outward,126511.0,0.0,Outward freight,ravi.krishnan
JV00783,19-04-2024,19-04-2024,1332,Trade payables - other than micro and small,0.0,126511.0,Outward freight,ravi.krishnan
JV00784,26-11-2024,26-11-2024,4001,Cost of materials consumed,385977.0,0.0,Purchase of raw material,priya.sharma
JV00784,26-11-2024,26-11-2024,1332,Trade payables - other than micro and small,0.0,385977.0,Purchase of raw material,priya.sharma
JV00785,01-05-2024,01-05-2024,2282,Balances with banks in current accounts,916366.0,0.0,Collection from customer,priya.sharma
JV00785,01-05-2024,01-05-2024,2251,Trade receivables - considered good,0.0,916366.0,Collection from customer,priya.sharma
JV00786,10-01-2025,10-01-2025,2251,Trade receivables - considered good,1499389.0,0.0,Sale invoice raised,amit.deshpande
JV00786,10-01-2025,10-01-2025,3001,Sale of manufactured goods,0.0,1499389.0,Sale invoice raised,amit.deshpande
JV00787,07-10-2024,07-10-2024,4001,Cost of materials consumed,30349.0,0.0,Purchase of raw material,ravi.krishnan
JV00787,07-10-2024,07-10-2024,1332,Trade payables - other than micro and small,0.0,30349.0,Purchase of raw material,ravi.krishnan
JV00788,24-06-2024,24-06-2024,4409,Freight outward,17753.0,0.0,Outward freight,ravi.krishnan
JV00788,24-06-2024,24-06-2024,1332,Trade payables - other than micro and small,0.0,17753.0,Outward freight,ravi.krishnan
JV00789,26-04-2024,26-04-2024,4409,Freight outward,32696.0,0.0,Outward freight,priya.sharma
JV00789,26-04-2024,26-04-2024,1332,Trade payables - other than micro and small,0.0,32696.0,Outward freight,priya.sharma
JV00790,05-04-2024,05-04-2024,2251,Trade receivables - considered good,46108.0,0.0,Sale invoice raised,amit.deshpande
JV00790,05-04-2024,05-04-2024,3001,Sale of manufactured goods,0.0,46108.0,Sale invoice raised,amit.deshpande
JV00791,28-11-2024,28-11-2024,4402,Repairs to machinery,16070.0,0.0,Machinery repairs,amit.deshpande
JV00791,28-11-2024,28-11-2024,1332,Trade payables - other than micro and small,0.0,16070.0,Machinery repairs,amit.deshpande
JV00792,04-12-2024,04-12-2024,4201,Salaries and wages,425270.0,0.0,Payroll for the month,priya.sharma
JV00792,04-12-2024,04-12-2024,1362,Employee benefits payable,0.0,425270.0,Payroll for the month,priya.sharma
JV00793,30-05-2024,30-05-2024,4201,Salaries and wages,413949.0,0.0,Payroll for the month,priya.sharma
JV00793,30-05-2024,30-05-2024,1362,Employee benefits payable,0.0,413949.0,Payroll for the month,priya.sharma
JV00794,07-08-2024,07-08-2024,2251,Trade receivables - considered good,277595.0,0.0,Sale invoice raised,ravi.krishnan
JV00794,07-08-2024,07-08-2024,3001,Sale of manufactured goods,0.0,277595.0,Sale invoice raised,ravi.krishnan
JV00795,17-04-2024,17-04-2024,4402,Repairs to machinery,55677.0,0.0,Machinery repairs,priya.sharma
JV00795,17-04-2024,17-04-2024,1332,Trade payables - other than micro and small,0.0,55677.0,Machinery repairs,priya.sharma
JV00796,24-02-2025,24-02-2025,4409,Freight outward,53471.0,0.0,Outward freight,priya.sharma
JV00796,24-02-2025,24-02-2025,1332,Trade payables - other than micro and small,0.0,53471.0,Outward freight,priya.sharma
JV00797,18-10-2024,18-10-2024,4201,Salaries and wages,485581.0,0.0,Payroll for the month,amit.deshpande
JV00797,18-10-2024,18-10-2024,1362,Employee benefits payable,0.0,485581.0,Payroll for the month,amit.deshpande
JV00798,13-11-2024,13-11-2024,2251,Trade receivables - considered good,1890693.0,0.0,Sale invoice raised,amit.deshpande
JV00798,13-11-2024,13-11-2024,3001,Sale of manufactured goods,0.0,1890693.0,Sale invoice raised,amit.deshpande
JV00799,10-03-2025,10-03-2025,4402,Repairs to machinery,156310.0,0.0,Machinery repairs,amit.deshpande
JV00799,10-03-2025,10-03-2025,1332,Trade payables - other than micro and small,0.0,156310.0,Machinery repairs,amit.deshpande
JV00800,19-04-2024,19-04-2024,4001,Cost of materials consumed,280364.0,0.0,Purchase of raw material,amit.deshpande
JV00800,19-04-2024,19-04-2024,1332,Trade payables - other than micro and small,0.0,280364.0,Purchase of raw material,amit.deshpande
JV00801,15-10-2024,15-10-2024,2251,Trade receivables - considered good,1448633.0,0.0,Sale invoice raised,priya.sharma
JV00801,15-10-2024,15-10-2024,3001,Sale of manufactured goods,0.0,1448633.0,Sale invoice raised,priya.sharma
JV00802,11-11-2024,11-11-2024,4402,Repairs to machinery,19806.0,0.0,Machinery repairs,ravi.krishnan
JV00802,11-11-2024,11-11-2024,1332,Trade payables - other than micro and small,0.0,19806.0,Machinery repairs,ravi.krishnan
JV00803,30-10-2024,30-10-2024,4401,Power and fuel,582442.0,0.0,Electricity charges,amit.deshpande
JV00803,30-10-2024,30-10-2024,1332,Trade payables - other than micro and small,0.0,582442.0,Electricity charges,amit.deshpande
JV00804,13-03-2025,13-03-2025,4409,Freight outward,27419.0,0.0,Outward freight,amit.deshpande
JV00804,13-03-2025,13-03-2025,1332,Trade payables - other than micro and small,0.0,27419.0,Outward freight,amit.deshpande
JV00805,29-11-2024,29-11-2024,1332,Trade payables - other than micro and small,326469.0,0.0,Payment to supplier,priya.sharma
JV00805,29-11-2024,29-11-2024,2282,Balances with banks in current accounts,0.0,326469.0,Payment to supplier,priya.sharma
JV00806,01-07-2024,01-07-2024,4409,Freight outward,25135.0,0.0,Outward freight,ravi.krishnan
JV00806,01-07-2024,01-07-2024,1332,Trade payables - other than micro and small,0.0,25135.0,Outward freight,ravi.krishnan
JV00807,02-05-2024,02-05-2024,1332,Trade payables - other than micro and small,2091206.0,0.0,Payment to supplier,ravi.krishnan
JV00807,02-05-2024,02-05-2024,2282,Balances with banks in current accounts,0.0,2091206.0,Payment to supplier,ravi.krishnan
JV00808,22-08-2024,22-08-2024,4402,Repairs to machinery,10007.0,0.0,Machinery repairs,ravi.krishnan
JV00808,22-08-2024,22-08-2024,1332,Trade payables - other than micro and small,0.0,10007.0,Machinery repairs,ravi.krishnan
JV00809,10-12-2024,10-12-2024,1332,Trade payables - other than micro and small,81170.0,0.0,Payment to supplier,priya.sharma
JV00809,10-12-2024,10-12-2024,2282,Balances with banks in current accounts,0.0,81170.0,Payment to supplier,priya.sharma
JV00810,16-01-2025,16-01-2025,2251,Trade receivables - considered good,2564629.0,0.0,Sale invoice raised,priya.sharma
JV00810,16-01-2025,16-01-2025,3001,Sale of manufactured goods,0.0,2564629.0,Sale invoice raised,priya.sharma
JV00811,02-09-2024,02-09-2024,4001,Cost of materials consumed,108850.0,0.0,Purchase of raw material,priya.sharma
JV00811,02-09-2024,02-09-2024,1332,Trade payables - other than micro and small,0.0,108850.0,Purchase of raw material,priya.sharma
JV00812,28-08-2024,28-08-2024,4201,Salaries and wages,426006.0,0.0,Payroll for the month,amit.deshpande
JV00812,28-08-2024,28-08-2024,1362,Employee benefits payable,0.0,426006.0,Payroll for the month,amit.deshpande
JV00813,16-07-2024,16-07-2024,4001,Cost of materials consumed,335207.0,0.0,Purchase of raw material,amit.deshpande
